,,,,,,,,,,,,,,,,,,,,,,,,,,,
Academic Year,Roll Number,Official School Name,Address 1,Address 2,Address 3,Address 4,County,Eircode,School Latitude,School Longitude,School Planning area,Local Authority,Principal Name,Email,Phone,Pupil Attendance Type,School Gender - Post Primary,Post Primary School Type,Fee Paying School (Y/N),DEIS (Y/N),Gaeltacht Area Location (Y/N),Island Location (Y/N),Irish Classification - Post Primary,Ethos/Religion,FEMALE,MALE,Total 2025-2026
2025,64350N,St Patrick's Classical School,Moatlands,Navan,Co Meath,,Meath,C15CT95,53.65257,-6.697669,Navan,Meath County Council,MR. HENRY BARTHOLOMEW MCGARRY,office@stpatscs.com,0469023772,Day,Boys,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,0,967,967
2025,64360Q,"St. Joseph's Secondary School, Navan,",Brew's Hill,Navan,Co Meath,,Meath,C15HW32,53.650164,-6.689016,Navan,Meath County Council,MR. DAVID MCCORMACK,info@mercynavan.ie,0469021830,Day,Girls,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,682,0,682
2025,64370T,Loreto Secondary School,St Michael's,Navan,Co Meath,,Meath,C15YF83,53.652813,-6.676581,Navan,Meath County Council,MR. JOHN KELLY,skelly@loretonavan.ie,0469023830,Day,Girls,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,920,0,920
2025,64410F,Eureka Secondary School,Cavan Rd,Kells,Co Meath,,Meath,A82R6C4,53.730276,-6.886085,Kells,Meath County Council,MS. MARIA KEENAN,office@eurekaschool.ie,0469240132,Day,Girls,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,735,0,735
2025,64420I,Franciscan College,Franciscan College,Gormanston,Co. Meath,,Meath,K32NH30,53.63443,-6.235851,Laytown,Meath County Council,MR. DERMOT LAVIN,adminsec@gormanstoncollege.ie,01 8412203,Day,Mixed,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,134,187,321
2025,64450R,Scoil Mhuire,Patrick Street,Trim,Co Meath,,Meath,C15FF67,53.552499,-6.789663,Trim,Meath County Council,MS. JACQUELINE MAHER,info@scoilmhuiretrim.ie,0469431439,Day,Girls,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,814,0,814
2025,64500G,Balla Secondary School,Balla,Castlebar,Co Mayo,,Mayo,F23KT65,53.806858,-9.137724,Balla,Mayo County Council,MS. TERESA WALSH,principal@ballasecschool.com,0949365082,Day,Mixed,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,233,243,476
2025,64510J,St Muredachs College,Sligo Road,Ballina,Co Mayo,,Mayo,F26FF25,54.115511,-9.144243,Ballina,Mayo County Council,MR. WAYNE WALSH,info@stmuredachscollege.ie,096 21298,Day,Boys,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,0,403,403
2025,64520M,St. Mary's Secondary School,Slí Ectra,Ballina,Co Mayo,,Mayo,F26YXC7,54.118816,-9.166398,Ballina,Mayo County Council,MR. ROBERT O REILLY,office@stmarysballina.ie,09670333,Day,Girls,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,551,0,551
2025,64570E,Our Lady's Secondary School,Belmullet via Ballina,Co Mayo,,,Mayo,F26RH50,831239.555606222,470614.11750512,IE04,Mayo County Council,MR. EDMUND HOLMES,info@ourladysbelmullet.ie,09781157,Day,Mixed,Secondary,N,Y,Y,N,No subjects taught through Irish,CATHOLIC,126,139,265
2025,64580H,St. Geralds College,Newport Road,Castlebar,Co. Mayo,,Mayo,F23WV66,513942.82368307,53.857365,Castlebar,Mayo County Council,SHAUN BURKE,info@stgeraldscollege.com,0949021383,Day,Boys,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,0,688,688
2025,64590K,St Joseph's Secondary School,Castlebar,Co Mayo,,,Mayo,F23RK09,53.8558,-9.291388,Castlebar,Mayo County Council,MR. PEADAR O TUATHAIL,info@stjosephscastlebar.com,0949021406,Day,Girls,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,542,0,542
2025,64610N,Coláiste Cholmáin,Claremorris,Co Mayo,,,Mayo,F12HW25,53.735443,-8.980462,Claremorris,Mayo County Council,MR. ROYSTON PATRICK HESSION,Office@stcolmans.ie,0949371442,Day,Boys,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,0,402,402
2025,64620Q,Mount St Michael,Claremorris,Co. Mayo,,,Mayo,F12TY09,53.732269,-9.001322,Claremorris,Mayo County Council,MR. CIARAN RYAN,admin@mtstmichael.ie,0949371474,Day,Girls,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,404,0,404
2025,64630T,Jesus & Mary Secondary School,Gortnor Abbey,Crossmolina,,,Mayo,F26W566,515041.09027579,54.097478,Crossmolina,Mayo County Council,MS. CAROLINE HARRISON,marcella.oconnor@gortnorabbey.ie,09631194,Day,Mixed,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,274,267,541
2025,64640W,St Joseph's Secondary School,Providence Road,Foxford,County Mayo,,Mayo,F26W866,53.981885,-9.11139,Foxford,Mayo County Council,MR. DAIRE MCMANAMON,principal@stjosephsfoxford.ie,0949256145,Day,Mixed,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,234,248,482
2025,64660F,Sancta Maria College,Louisburgh,Co Mayo,,,Mayo,F28NY64,53.764704,-9.805376,Louisburgh,Mayo County Council,MS. AINE MORAN,info@sanctamaria.ie,09866342,Day,Mixed,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,278,293,571
2025,64690O,Scoil Muire Agus Padraig,Swinford,Co Mayo,,,Mayo,F12XV59,53.9421,-8.952788,Swinford,Mayo County Council,MR. DAMIEN MCGRATH,info@scmap.ie,0949251481,Day,Mixed,Secondary,N,Y,N,N,No subjects taught through Irish,CATHOLIC,189,205,394
2025,64691Q,Coláiste Mhuire,Coláiste Muire,Tuar Mhic Éadaigh,Clar Cloinne Mhuiris,Co. Mhaigh Eo,Mayo,F12H766,510765.341200228,53.665567,Tourmakeady,Mayo County Council,CRISTÍN NÍ ÉANACHÁIN,eolas@colaistemuire.eu,0949544107,Day,Mixed,Secondary,N,N,Y,N,All pupils taught all subjects through Irish,CATHOLIC,51,44,95
2025,64700O,Rice College,Westport,Co Mayo,,,Mayo,F28TK64,53.801138,-9.512795,Westport,Mayo County Council,MR. MICHAEL JOHN RABBETTE,martina@ricecollegewestport.ie,09825698,Day,Mixed,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,67,548,615
2025,64710R,Sacred Heart School,Westport,Co Mayo,,,Mayo,F28Y368,53.801283,-9.516962,Westport,Mayo County Council,MS. SARAH MC GREAL,info@shswestport.ie,09826268,Day,Mixed,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,530,0,530
2025,64750G,Patrician High School,Carrickmacross,Co. Monaghan,,,Monaghan,A81X256,53.982734,-6.715766,Carrickmacross,Monaghan County Council,MR. SEAN RAFFERTY,admin@patricianhighschool.ie,0429661525,Day,Boys,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,0,453,453
2025,64760J,St Louis Secondary School,Carrickmacross,Co. Monaghan,,,Monaghan,A81HF78,684095.380047725,53.973821,Carrickmacross,Monaghan County Council,MS. KAREN PATTON,office@stlouiscmx.com,0429661587,Day,Girls,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,414,0,414
2025,64770M,Our Lady's Secondary School,Castleblayney,Co. Monaghan,,,Monaghan,A75NA43,54.11833,-6.742784,Castleblaney,Monaghan County Council,MR. EDDIE KELLY,office@olss.ie,0429740351,Day,Mixed,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,434,449,883
2025,64810V,St. Macartan's College,Monaghan,Co. Monaghan,,,Monaghan,H18X704,54.263956,-6.955457,Monaghan,Monaghan County Council,MR. DAVID MCCAGUE,admin@stmacartanscollege.ie,04781642,Day,Boys,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,0,617,617
2025,64820B,St. Louis Secondary School,Monaghan,Co. Monaghan,,,Monaghan,H18A079,666894.73001816,54.245105,Monaghan,Monaghan County Council,MR. JAMES SHERRY,admin@stlouismonaghan.com,04781422,Day,Girls,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,532,0,532
2025,64830E,Monaghan Collegiate School,Corlatt,Monaghan,Co Monaghan,,Monaghan,H18X027,54.241394,-6.939419,Monaghan,Monaghan County Council,MS. TARA COWAN,admin@monaghancollegiateschool.ie,04782060,Day,Mixed,Secondary,Y,N,N,N,No subjects taught through Irish,INTER DENOMINATIONAL,126,108,234
2025,64880T,Scoil na mBraithre,Mitchell Street,Dungarvan,Co Waterford,,Waterford,X35VW31,52.087151,-7.622851,Dungarvan,Waterford County Council,MISS AGNES GUERIN,admin@dungarvancbs.com,05841185,Day,Boys,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,0,338,338
2025,64890W,St Augustines College,Abbeyside,Dungarvan,Co Waterford,,Waterford,X35AH76,52.100464,-7.592662,Dungarvan,Waterford County Council,MR. JOHN KEANE,principal@staugustines.ie,05841140,Day,Mixed,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,563,506,"1,069"
2025,64900W,Ardscoil na nDéise,Convent Row,Dungarvan,Co. Waterford,,Waterford,X35RR90,52.087464,-7.619181,Dungarvan,Waterford County Council,MS. CIARA LUCEY,info@ardscoildungarvan.com,05841464,Day,Girls,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,265,0,265
2025,64930I,"C.B.S. Mount Sion, Waterford",Barrack Street,Waterford City,,,Waterford,X91FK30,52.256072,-7.116872,Waterford,Waterford City Council,MR. EDWARD KENNEDY,info@mountsioncbssecondary.ie,051377378,Day,Boys,Secondary,N,Y,N,N,No subjects taught through Irish,CATHOLIC,0,494,494
2025,64940L,Waterpark College,Park Road,Newtown Road,Waterford,,Waterford,X91RX65,52.255916,-7.101635,Waterford,Waterford City Council,MR. HUGH HAGAN,info@waterparkcollege.com,051874445,Day,Mixed,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,268,353,621
2025,64950O,De La Salle College,Newtown Road,Waterford,,,Waterford,X91DT68,661271.540607467,52.25379,Waterford,Waterford City Council,MR. THOMAS BOURKE,tbourke@delasallewaterford.ie,051875294,Day,Boys,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,0,1023,"1,023"
2025,64970U,Presentation Secondary School,Cannon Street,Waterford,,,Waterford,X91YW02,52.252467,-7.127179,Waterford,Waterford City Council,MS. SALLY RONAYNE,principal@preswaterford.ie,051376584,Day,Girls,Secondary,N,Y,N,N,No subjects taught through Irish,CATHOLIC,458,0,458
2025,64971W,Our Lady of Mercy Secondary School,Ozanam St.,Waterford,,,Waterford,X91DW20,52.260176,-7.125439,Waterford,Waterford City Council,MS. MARY MEADE,office@mercywaterford.com,051373476,Day,Girls,Secondary,N,Y,N,N,No subjects taught through Irish,CATHOLIC,479,0,479
2025,64990D,St Angela's Secondary School,Ursuline Convent,Waterford,,,Waterford,X91TK83,660523.765372073,52.246137,Waterford,Waterford City Council,MS. BERNADETTE MCGLYNN,office@ursw.ie,051876510,Day,Girls,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,937,0,937
2025,65010R,Newtown School,Newtown Road,Waterford City,Co.Waterford,,Waterford,X91XR20,52.25152,-7.10081,Waterford,Waterford City Council,MR. DAVID KEITH LEMON,info@newtownschool.ie,051860200,Mixed,Mixed,Secondary,N,N,N,N,No subjects taught through Irish,QUAKER,208,207,415
2025,65080P,C.B.S. Roscommon,Abbeytown,Galway Rd.,Roscommon Town,Co. Roscommon,Roscommon,F42V273,53.626365,-8.19569,Roscommon,Roscommon County Council,MR. KEVIN SCOLLAN,info@cbsroscommon.ie,0906626496,Day,Boys,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,0,450,450
2025,65090S,Mercy College,Convent of Mercy,Roscommon Town,Roscommon,Co.Roscommon,Roscommon,F42VK66,53.627366,-8.197553,Roscommon,Roscommon County Council,MS. MIRIAM HUNT,info@rosconvent.ie,0906626321,Day,Mixed,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,500,5,505
2025,65100S,Scoil Mhuire,Strokestown,Co Roscommon,,,Roscommon,F42HW56,53.777698,-8.112443,Strokestown,Roscommon County Council,MR. EAMON CORRIGAN,info@smstrokestown.com,0719633223,Day,Mixed,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,328,343,671
2025,65130E,St Marys College,Ballysadare,Co Sligo,,,Sligo,F91DX82,54.210747,-8.511246,Ballisodare,Sligo County Council,MR. MICHAEL HORKAN,principal@smcb.ie,0719167579,Day,Mixed,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,107,157,264
2025,65140H,Coláiste Muire,Ballymote,Co Sligo,,,Sligo,F56NA09,54.093566,-8.51294,Ballymote,Sligo County Council,DAMIEN MACGRAITH,principal@cmbm.ie,0719183086,Day,Mixed,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,152,173,325
2025,65150K,Jesus & Mary Secondary School,"Pier Road, Enniscrone,",Co Sligo,,,Sligo,F26WR83,528745.984245509,54.215422,Enniscrone,Sligo County Council,MS. RUTH MURPHY,office@jmsschoolenniscrone.ie,096 36496,Day,Mixed,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,121,123,244
2025,65170Q,Summerhill College,College Road,Sligo,,,Sligo,F91D5YF,54.265602,-8.479481,Sligo,Sligo County Council,MR. PAUL KEOGH,info@summerhillcollege.ie,0719160311,Day,Mixed,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,21,1134,"1,155"
2025,65180T,Ursuline College,Finisklin,Sligo,,,Sligo,F91FW54,568230.724512847,54.275742,Sligo,Sligo County Council,MR. COLM JUSTIN MC INTYRE,colm.mcintyre@ursulinecollegesligo.ie,0719161653,Day,Girls,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,603,0,603
2025,65181V,Mercy College,Chapel Hill,Sligo,Co. Sligo,,Sligo,F91CF80,54.267336,-8.46691,Sligo,Sligo County Council,MS. ANNE MARIE GORBY,goreilly@mercycollegesligo.ie,0719143476,Day,Mixed,Secondary,N,N,N,N,Some pupils taught some subjects through Irish,CATHOLIC,715,3,718
2025,65190W,Sligo Grammar School,The Mall,Sligo,,,Sligo,F91YW68,54.273238,-8.462929,Sligo,Sligo County Council,MR. MICHAEL DAVID HALL,admin@sligogrammarschool.org,0719145010,Mixed,Mixed,Secondary,Y,N,N,N,No subjects taught through Irish,CHURCH OF IRELAND,203,272,475
2025,65240L,Presentation Secondary School,Ballingarry,Thurles,Co. Tipperary,,Tipperary,E41W627,52.589442,-7.565395,Ballingarry,Tipperary (NR) County Council,MR. JOSEPH HOLDEN,office@presbg.com,0529154104,Day,Mixed,Secondary,N,Y,N,N,No subjects taught through Irish,CATHOLIC,169,196,365
2025,65241N,St Josephs College,Pallas Street,Borrisoleigh,Thurles,Co Tipperary,Tipperary,E41WC99,52.748968,-7.960071,Borrisoleigh,Tipperary (NR) County Council,MR. MICHAEL COLLINS,office@stjosephscollege.ie,050451215,Day,Mixed,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,182,191,373
2025,65270U,Edmund Rice Secondary School,Mount St. Nicholas,Carrick-on-Suir,Co. Tipperary,,Tipperary,E32P039,52.348315,-7.399246,Carrick-on-Suir,Tipperary (SR) County Council,MS. MAJELLA GLEESON,info@erss.ie,051640522,Day,Boys,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,0,305,305
2025,65280A,Scoil Mhuire,Greenhill,Carrick-On-Suir,Co Tipperary,,Tipperary,E32WN66,52.350464,-7.40142,Carrick-on-Suir,Tipperary (SR) County Council,MISS MARY B O'KEEFFE,greenhill@scoilmhuirecos.ie,051640383,Day,Girls,Secondary,N,Y,N,N,No subjects taught through Irish,CATHOLIC,470,0,470
2025,65300D,Rockwell College,Cashel,Co Tipperary,,,Tipperary,E25ED60,52.458026,-7.892044,Cahir,Tipperary (SR) County Council,MS. AUDREY O'BYRNE,info@rockwellcollege.ie,06261444,Mixed,Mixed,Secondary,Y,N,N,N,No subjects taught through Irish,CATHOLIC,158,297,455
2025,65320J,Ardscoil na mBráithre,Kickham Street,Clonmel,Co Tipperary,,Tipperary,E91AC03,52.356929,-7.698909,Clonmel,Tipperary (SR) County Council,KAREN BRIDGET WHITE-STEENSON,accounts@cbshighschoolclonmel.ie,0526124459,Day,Boys,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,0,706,706
2025,65330M,Loreto Secondary School,"Coleville Rd,","Clonmel,",Co Tipperary.,,Tipperary,E91H273,52.350323,-7.694128,Clonmel,Tipperary (SR) County Council,MS. ANNE JOSEPHINE MCGRATH,reception@loretoclonmel.ie,052 6121402,Day,Girls,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,465,0,465
2025,65340P,Presentation Secondary School,Clonmel,Co Tipperary,,,Tipperary,E91HY49,52.348681,-7.717227,Clonmel,Tipperary (SR) County Council,MS. JENNIFER WILLIAMS,principal@presclonmel.com,0526123587,Day,Girls,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,448,0,448
2025,65350S,Patrician Presentation,Rocklow Rd.,Fethard,Co Tipperary,,Tipperary,E91NF88,620495.964954837,52.468234,Fethard,Tipperary (SR) County Council,MR. BILLY WALSH,ppssadmin@gmail.com,0526131572,Day,Mixed,Secondary,N,Y,N,N,No subjects taught through Irish,CATHOLIC,127,162,289
2025,65370B,St. Joseph's CBS Nenagh,Summerhill,Nenagh,Co Tipperary,,Tipperary,E45F890,52.866509,-8.193014,Nenagh,Tipperary (NR) County Council,MISS KAREN MOODY,principal@cbsnenagh.com,06734789,Day,Boys,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,0,715,715
2025,65380E,St Mary's Secondary School,Nenagh,Co Tipperary,,,Tipperary,E45PX63,52.865012,-8.20165,Nenagh,Tipperary (NR) County Council,MR. JOHN CULLINANE,admin@stmarysnenagh.ie,06731450,Day,Girls,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,577,0,577
2025,65400H,St. Mary's Secondary School,Church Road,Newport,Co Tipperary,,Tipperary,V94RY18,52.709632,-8.411605,Newport,Tipperary (NR) County Council,MR. KEVIN WILLIAM CUSACK,admin@stmarysnewport.ie,061378344,Day,Mixed,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,348,371,719
2025,65410K,Cistercian College,Roscrea,Co. Tipperary,,,Tipperary,E53DX37,52.96246,-7.854819,Roscrea,Tipperary (NR) County Council,MRS. CATHERINE SMYTH,info@ccr.ie,050523344,Boarding,Boys,Secondary,Y,N,N,N,No subjects taught through Irish,CATHOLIC,0,255,255
2025,65440T,Our Ladys Secondary School,Templemore,Co. Tipperary,,,Tipperary,E41EA48,52.796244,-7.829267,Templemore,Tipperary (NR) County Council,MS. PATRICIA MARY HIGGINS,office@ourladystemplemore.ie,050431299,Day,Mixed,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,313,333,646
2025,65450W,C.B.S. Thurles,Rossa St,Thurles,Co Tipperary,,Tipperary,E41HX75,52.681193,-7.814373,Thurles,Tipperary (NR) County Council,MR. TIERNAN O'DONNELL,reception@cbsthurles.ie,0504 22054,Day,Boys,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,0,571,571
2025,65460C,Presentation Secondary School,Thurles,Co Tipperary,,,Tipperary,E41DF34,52.681366,-7.807149,Thurles,Tipperary (NR) County Council,MS. PATRICIA O'CALLAGHAN,principal@thurlespressec.ie,050422291,Mixed,Girls,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,559,0,559
2025,65470F,Ursuline Secondary School,Thurles,Co. Tipperary,,,Tipperary,E41E726,612873.166057023,52.679503,Thurles,Tipperary (NR) County Council,MS. CATRIONA FITZGERALD,info@uct.ie,050422147,Mixed,Girls,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,895,0,895
2025,65490L,The Abbey School,Station Road,Tipperary Town,Co. Tipperary,,Tipperary,E34PD87,52.471598,-8.160205,Tipperary,Tipperary (SR) County Council,MS. DAVID SADLEIR,info@abbeyschool.ie,06252299,Day,Boys,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,0,354,354
2025,65500L,St. Anne's Secondary School,St. Anne's Secondary School,Rosanna Road,Tipperary Town,Co Tipperary,Tipperary,E34F210,52.478625,-8.16242,Tipperary,Tipperary (SR) County Council,MS. JEANNE DOWLING,info@stannesschool.ie,062 51747,Day,Girls,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,267,0,267
2025,65582Q,St Mary's Secondary School,Edenderry,Co Offaly,,,Offaly,R45TY36,53.339682,-7.06,Edenderry,Offaly County Council,MR. EMMET MCDONNELL,emullaniff@stmarysedenderry.ie,0469731457,Day,Mixed,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,498,537,"1,035"
2025,65610S,Colaiste Choilm,O'Moore Street,Tulach Mhor,Co. Offaly,,Offaly,R35WF97,53.270982,-7.490692,Tullamore_Killina,Offaly County Council,MR. TADHG B O SULLIVAN,admin@colaistechoilmtullamore.ie,0579351756,Day,Boys,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,0,699,699
2025,65620V,Sacred Heart Secondary School,Daingean Road,Tullamore,Co. Offaly,,Offaly,R35K061,53.27665,-7.485788,Tullamore_Killina,Offaly County Council,MS. PAULINE MCKENNA,adminoffice@shstullamore.ie,0579321747,Day,Girls,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,571,0,571
2025,65630B,Killina Presentation Secondary School,Rahan,Tullamore,Co Offaly,,Offaly,R35PX95,53.27089,-7.596414,Tullamore_Killina,Offaly County Council,MR. JOHN COTTER,office@killinaschool.ie,0579355706,Day,Mixed,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,411,348,759
2025,68067P,St Nathy's College,Chapel Street,Ballaghaderreen,Co Roscommon,,Roscommon,F45V122,53.903513,-8.580733,Ballaghadereen,Roscommon County Council,FR. MARTIN HENRY,principal@stnathys.com,0949860010,Day,Mixed,Secondary,N,Y,N,N,No subjects taught through Irish,CATHOLIC,328,359,687
2025,68068R,Coláiste Íosagáin,Portarlington,Co. Laois,,,Laois,R32HV25,53.161459,-7.205456,Portarlington,Laois County Council,MR. JUSTIN BROWN,secretary@colaisteiosagainport.ie,0578623407,Day,Mixed,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,560,622,"1,182"
2025,68070E,Mercy Secondary School Mounthawk,"Mounthawk,","Tralee,",Co. Kerry,,Kerry,V92A409,52.283332,-9.723341,Tralee,Kerry County Council,MR. PATRICK FLEMING,admin@mercymounthawk.ie,0667102550,Day,Mixed,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,738,584,"1,322"
2025,68071G,John Scottus Secondary School,Old Conna,Ferndale Road,Rathmichael,Co. Dublin,Dublin,A98FN12,53.217592,-6.137932,Bray,Dublin City Council,DR. DECLAN KELLY,dkelly@johnscottusoldconna.ie,016680828,Day,Mixed,Secondary,Y,N,N,N,No subjects taught through Irish,INTER DENOMINATIONAL,97,114,211
2025,68072I,Gaelcholáiste Chill Dara,Seanbhóthar Luimnigh,Nás na Ríogh,,Co Chill Dara,Kildare,W91E282,688870.51611589,53.215722,Naas,Kildare County Council,MR. CONOR GERALD MAHONY,eolas@gccd.ie,045898294,Day,Mixed,Secondary,N,N,N,N,All pupils taught all subjects through Irish,CATHOLIC,234,167,401
2025,68074M,St. Jarlaths College,TUAM,CO GALWAY,,,Galway,H54EV84,53.515808,-8.846012,Tuam,Galway County Council,MR. JOHN KELLY,info@jarlaths.ie,09324342,Day,Mixed,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,128,634,762
