Academic Year,Roll Number,Official School Name,Address 1,Address 2,Address 3,Address 4,Eircode,School Latitude,School Longitude,School Planning area,County,Local Authority,Principal Name,Email,Phone,Ethos/Religion,Patron,Post Primary School Type,Irish Classification - Post Primary,School Gender - Post Primary,Pupil Attendance Type,Fee Paying School (Y/N),Island Location (Y/N),Gaeltacht Area Location (Y/N),DEIS (Y/N),FEMALE,MALE,Total 2023-2024
2023,63891T,De La Salle College,Castleblayney Road,Dundalk,Co. Louth,,A91FC91,54.016732,-6.42796,Dundalk,Louth,Louth County Council,MS. NICOLA CONNOLLY,secretary@delasalle.ie,0429331179,CATHOLIC,Le Chéile Schools Trust ,Secondary,No subjects taught through Irish,Mixed,Day,N,N,N,N,1,740,741
2023,63900R,St Vincent's Secondary School,Seatown Place,Dundalk,Co. Louth,,A91EW81,54.005433,-6.39204,Dundalk,Louth,Louth County Council,MRS. DEIRDRE MATTHEWS,principal@stv.ie,0877434395,CATHOLIC,CEIST ,Secondary,No subjects taught through Irish,Girls,Day,N,N,N,N,905,0,905
2023,63910U,St Louis Secondary School,Dun Lughaidh,Dundalk,Co Louth,,A91AE65,54.01704,-6.426066,Dundalk,Louth,Louth County Council,MRS. MICHELLE DOLAN,info@stlouisdundalk.ie,0429334474,CATHOLIC,Le Chéile Schools Trust ,Secondary,No subjects taught through Irish,Girls,Day,N,N,N,Y,492,0,492
2023,63920A,Dundalk Grammar School,The Crescent,Dundalk,Co Louth,,A91FH00,53.997516,-6.410449,Dundalk,Louth,Louth County Council,MR. JONATHAN GRAHAM,records@dgs.ie,0429334459,CHURCH OF IRELAND,Joint patronage between the Incorporated Society for Promoting Protestant Schools in Ireland  and Dundalk Grammar School CLG,Secondary,No subjects taught through Irish,Mixed,Mixed,Y,N,N,N,256,318,574
2023,64130W,Scoil Pól,Kilfinane,Co. Limerick,,,V35YH27,52.361494,-8.471411,Kilfinane,Limerick,Limerick County Council,MR. MICHAEL O'HARA,secretary@scoilpol.ie,06391197,CATHOLIC,Le Chéile Schools Trust ,Secondary,No subjects taught through Irish,Mixed,Day,N,N,N,N,385,338,723
2023,64150F,Glenstal Abbey School,Murroe,Co Limerick,,,V94HC84,52.660976,-8.388463,Newport,Limerick,Limerick County Council,MR. MARIUS CARNEY,administration@glenstal.com,061621010,CATHOLIC,Glenstal Abbey School,Secondary,No subjects taught through Irish,Boys,Mixed,Y,N,N,N,0,204,204
2023,64170L,Scoil Mhuire & Íde,Boherbui,Newcastle West,Co Limerick,,V42RT27,52.446156,-9.06061,Newcastlewest,Limerick,Limerick County Council,MS. MICHELLE THOMPSON,info@smincw.ie,06962443,CATHOLIC,Comhairle Mean-Scoil Mhuire agus Íde Cuideachta faoi Theorainn Ráthaíochta,Secondary,No subjects taught through Irish,Mixed,Day,N,N,N,N,390,386,776
2023,64180O,Salesian Secondary College,Don Bosco Road,Pallaskenry,Co Limerick,,V94WP86,52.647198,-8.857338,Askeaton/Foynes/Shanagolden/Pallaskenry,Limerick,Limerick County Council,MR. KEITH O'RAHILLY,secretary@salesiancollege.ie,061393105,CATHOLIC,Salesian Fathers of Don Bosco,Secondary,No subjects taught through Irish,Mixed,Day,N,N,N,N,325,384,709
2023,64200R,Colaiste Mhichil,Sexton Street,Limerick,,,V94NF25,52.659193,-8.621261,Limerick City,Limerick,Limerick City Council,MR. DENIS O CONNOR,info@cbssextonstreet.ie,061416628,CATHOLIC,Edmund Rice Schools Trust,Secondary,No subjects taught through Irish,Boys,Day,N,N,N,Y,0,340,340
2023,64201T,Ardscoil Ris,North Circular Rd,Limerick,,,V94V602,52.665416,-8.641245,Limerick City,Limerick,Limerick City Council,MR. THOMAS EDWARD PRENDERGAST,asroffice@ardscoil.com,061453828,CATHOLIC,Edmund Rice Schools Trust,Secondary,No subjects taught through Irish,Boys,Day,N,N,N,N,0,727,727
2023,64220A,St Clements College,Laurel Hill Avenue,South Circular Road,Limerick,,V94HP44,52.655869,-8.638258,Limerick City,Limerick,Limerick City Council,MR. PATRICK J TALTY,admin@stclements.ie,061315878,CATHOLIC,Congregation of the Most Holy Redeemer (Redemptorist Fathers),Secondary,No subjects taught through Irish,Boys,Day,N,N,N,Y,0,406,406
2023,64240G,St Munchin's College,Corbally,Limerick,,,V94HXW5,52.681994,-8.614302,Limerick City,Limerick,Limerick City Council,MR. THOMAS DAVID QUILTER,stmunchins@eircom.net,061348922,CATHOLIC,Bishop of Limerick,Secondary,No subjects taught through Irish,Boys,Day,N,N,N,N,0,678,678
2023,64250J,Coláiste Nano Nagle,Sexton Street,Limerick,,,V94YW24,52.660177,-8.622251,Limerick City,Limerick,Limerick City Council,MS. SINEAD MOLONEY,office@cnnlimerick.ie,061410390,CATHOLIC,CEIST ,Secondary,No subjects taught through Irish,Mixed,Day,N,N,N,Y,349,0,349
2023,64260M,Laurel Hill Secondary School FCJ,Laurel Hill Secondary School FCJ,South Circular Road,Limerick,,V94D2Y5,52.654991,-8.639504,Limerick City,Limerick,Limerick City Council,MR. JAMES COLLINS,principal@laurelhillfcj.ie,061319383,CATHOLIC,Le Chéile Schools Trust ,Secondary,No subjects taught through Irish,Girls,Day,N,N,N,N,713,0,713
2023,64270P,Laurel Hill Coláiste FCJ,Cnoc Na Labhras,Luimneach,,,V94CR26,52.655128,-8.638703,Limerick City,Limerick,Limerick City Council,MS. UNA GRIFFIN,principal@laurelhillcolaistefcj.ie,061313636,CATHOLIC,Le Chéile Schools Trust ,Secondary,All pupils taught all subjects through Irish,Girls,Day,N,N,N,N,371,0,371
2023,64290V,Ardscoil Mhuire,Corbally,Limerick,,,V94X47D,52.670029,-8.61452,Limerick City,Limerick,Limerick City Council,MISS BRID HERBERT,info@asmlimerick.ie,061349014,CATHOLIC,CEIST ,Secondary,No subjects taught through Irish,Girls,Day,N,N,N,Y,606,0,606
2023,64310B,Villiers Secondary School,North Circular Road,Limerick,,,V94F983,52.661748,-8.657542,Limerick City,Limerick,Limerick City Council,MS. JILL STOREY,secretary@villiers-school.com,061 451447,CHURCH OF IRELAND, Board of Governors of Villiers Secondary School,Secondary,No subjects taught through Irish,Mixed,Mixed,Y,N,N,N,310,242,552
2023,64350N,St Patrick's Classical School,Moatlands,Navan,Co Meath,,C15CT95,53.65257,-6.697669,Navan,Meath,Meath County Council,MR. HENRY BARTHOLOMEW MCGARRY,office@stpatscs.com,0469023772,CATHOLIC,Bishop of Meath,Secondary,No subjects taught through Irish,Boys,Day,N,N,N,N,0,931,931
2023,64360Q,"St. Joseph's Secondary School, Navan,",Brew's Hill,Navan,Co Meath,,C15HW32,53.650164,-6.689016,Navan,Meath,Meath County Council,MS. RITA MEAGHER,info@mercynavan.ie,0469021830,CATHOLIC,CEIST ,Secondary,No subjects taught through Irish,Girls,Day,N,N,N,N,715,0,715
2023,64370T,Loreto Secondary School,St Michael's,Navan,Co Meath,,C15YF83,53.652813,-6.676581,Navan,Meath,Meath County Council,MR. JOHN KELLY,mharney@loretonavan.ie,0469023830,CATHOLIC,Loreto Education Trust,Secondary,No subjects taught through Irish,Girls,Day,N,N,N,N,871,0,871
2023,64410F,Eureka Secondary School,Cavan Rd,Kells,Co Meath,,A82R6C4,53.730276,-6.886085,Kells,Meath,Meath County Council,Caroline O'Reilly,office@eurekaschool.ie,0469240132,CATHOLIC,CEIST ,Secondary,No subjects taught through Irish,Mixed,Day,N,N,N,N,755,1,756
2023,64420I,Franciscan College,Franciscan College,Gormanston,Co. Meath,,K32NH30,53.63443,-6.235851,Laytown,Meath,Meath County Council,MR. DERMOT LAVIN,adminsec@gormanstoncollege.ie,01 8412203,CATHOLIC,Order of Friars Minor (Franciscan Fathers) Irish Province,Secondary,No subjects taught through Irish,Mixed,Day,N,N,N,N,169,202,371
2023,64450R,Scoil Mhuire,Patrick Street,Trim,Co Meath,,C15FF67,53.552499,-6.789663,Trim,Meath,Meath County Council,MS. JACQUELINE MAHER,info@scoilmhuiretrim.ie,0469431439,CATHOLIC,CEIST ,Secondary,No subjects taught through Irish,Girls,Day,N,N,N,N,822,0,822
2023,64500G,Balla Secondary School,Balla,Castlebar,Co Mayo,,F23KT65,53.806858,-9.137724,Balla,Mayo,Mayo County Council,MS. TERESA WALSH,principal@ballasecschool.com,0949365082,CATHOLIC,Archbishop of Tuam,Secondary,No subjects taught through Irish,Mixed,Day,N,N,N,N,224,229,453
2023,64510J,St Muredachs College,Sligo Road,Ballina,Co Mayo,,F26FF25,54.115511,-9.144243,Ballina,Mayo,Mayo County Council,MR. WAYNE WALSH,info@stmuredachscollege.ie,096 21298,CATHOLIC,Bishop of Killala,Secondary,No subjects taught through Irish,Boys,Day,N,N,N,N,0,396,396
2023,64520M,St. Mary's Secondary School,Slí Ectra,Ballina,Co Mayo,,F26YXC7,54.118816,-9.166398,Ballina,Mayo,Mayo County Council,MR. ROBERT O REILLY,office@stmarysballina.ie,09670333,CATHOLIC,CEIST ,Secondary,No subjects taught through Irish,Girls,Day,N,N,N,N,527,0,527
2023,64570E,Our Lady's Secondary School,Belmullet via Ballina,Co Mayo,,,F26RH50,54.213701,-9.983728,Belmullet,Mayo,Mayo County Council,MR. EDMUND HOLMES,info@ourladysbelmullet.ie,09781157,CATHOLIC,CEIST ,Secondary,No subjects taught through Irish,Mixed,Day,N,N,Y,Y,115,109,224
2023,64580H,St. Geralds College,Newport Road,Castlebar,Co. Mayo,,F23WV66,53.857365,-9.308135,Castlebar,Mayo,Mayo County Council,SHAUN BURKE,info@stgeraldscollege.com,0949021383,CATHOLIC,Le Chéile Schools Trust ,Secondary,No subjects taught through Irish,Boys,Day,N,N,N,N,0,626,626
2023,64590K,St Joseph's Secondary School,Castlebar,Co Mayo,,,F23RK09,53.8558,-9.291388,Castlebar,Mayo,Mayo County Council,MR. PEADAR O TUATHAIL,info@stjosephscastlebar.com,0949021406,CATHOLIC,CEIST ,Secondary,No subjects taught through Irish,Girls,Day,N,N,N,N,542,0,542
2023,64610N,Coláiste Cholmáin,Claremorris,Co Mayo,,,F12HW25,53.735443,-8.980462,Claremorris,Mayo,Mayo County Council,MR. ROYSTON PATRICK HESSION,Office@stcolmans.ie,0949371442,CATHOLIC,Archbishop of Tuam,Secondary,No subjects taught through Irish,Boys,Day,N,N,N,N,0,370,370
2023,64620Q,Mount St Michael,Claremorris,Co. Mayo,,,F12TY09,53.732269,-9.001322,Claremorris,Mayo,Mayo County Council,MR. CIARAN RYAN,admin@mtstmichael.ie,0949371474,CATHOLIC,CEIST ,Secondary,No subjects taught through Irish,Girls,Day,N,N,N,N,400,0,400
2023,64630T,Jesus & Mary Secondary School,Gortnor Abbey,Crossmolina,,,F26W566,54.097478,-9.298888,Crossmolina,Mayo,Mayo County Council,MR. JOHN J MANGAN,office@gortnorabbey.ie,09631194,CATHOLIC,Le Chéile Schools Trust ,Secondary,No subjects taught through Irish,Mixed,Day,N,N,N,N,316,311,627
2023,64640W,St Joseph's Secondary School,Foxford,Co Mayo,,,F26W866,53.981885,-9.11139,Foxford,Mayo,Mayo County Council,MR. DAIRE MCMANAMON,principal@stjosephsfoxford.ie,0949256145,CATHOLIC,Bishop of Achonry,Secondary,No subjects taught through Irish,Mixed,Day,N,N,N,N,224,239,463
2023,64660F,Sancta Maria College,Louisburgh,Co Mayo,,,F28NY64,53.764704,-9.805376,Louisburgh,Mayo,Mayo County Council,MS. AINE MORAN,info@sanctamaria.ie,09866342,CATHOLIC,CEIST ,Secondary,No subjects taught through Irish,Mixed,Day,N,N,N,N,280,336,616
2023,64690O,Scoil Muire Agus Padraig,Swinford,Co Mayo,,,F12XV59,53.9421,-8.952788,Swinford,Mayo,Mayo County Council,MR. PATRICK ANTHONY DUNNE,principal@scmap.ie,0949251481,CATHOLIC,CEIST ,Secondary,No subjects taught through Irish,Mixed,Day,N,N,N,Y,174,193,367
2023,64691Q,Coláiste Mhuire,Coláiste Muire,Tuar Mhic Éadaigh,Clar Cloinne Mhuiris,Co. Mhaigh Eo,F12H766,53.665567,-9.35027,Tourmakeady,Mayo,Mayo County Council,MS. GRAINNE FLANNERY,eolas@colaistemuire.eu,0949544107,CATHOLIC,Coláiste Thuar Mhic Éadaigh Teoranta,Secondary,All pupils taught all subjects through Irish,Mixed,Day,N,N,Y,N,61,56,117
2023,64700O,Rice College,Westport,Co Mayo,,,F28TK64,53.801138,-9.512795,Westport,Mayo,Mayo County Council,MR. MICHAEL JOHN RABBETTE,martina@ricecollegewestport.ie,09825698,CATHOLIC,Edmund Rice Schools Trust,Secondary,No subjects taught through Irish,Boys,Day,N,N,N,N,0,523,523
2023,64710R,Sacred Heart School,Westport,Co Mayo,,,F28Y368,53.801283,-9.516962,Westport,Mayo,Mayo County Council,MS. SARAH MC GREAL,info@shswestport.ie,09826268,CATHOLIC,CEIST ,Secondary,No subjects taught through Irish,Girls,Day,N,N,N,N,603,0,603
2023,64750G,Patrician High School,Carrickmacross,Co. Monaghan,,,A81X256,53.982734,-6.715766,Carrickmacross,Monaghan,Monaghan County Council,MR. SEAN RAFFERTY,admin@patricianhighschool.ie,0429661525,CATHOLIC,Bishop of Clogher,Secondary,No subjects taught through Irish,Boys,Day,N,N,N,N,0,397,397
2023,64760J,St Louis Secondary School,Carrickmacross,Co. Monaghan,,,A81HF78,53.973821,-6.718125,Carrickmacross,Monaghan,Monaghan County Council,MS. KAREN PATTON,office@stlouiscmx.com,0429661587,CATHOLIC,Le Chéile Schools Trust ,Secondary,No subjects taught through Irish,Girls,Day,N,N,N,N,429,0,429
2023,64770M,Our Lady's Secondary School,Castleblayney,Co. Monaghan,,,A75NA43,54.11833,-6.742784,Castleblaney,Monaghan,Monaghan County Council,MR. EDDIE KELLY,office@olss.ie,0429740351,CATHOLIC,CEIST ,Secondary,No subjects taught through Irish,Mixed,Day,N,N,N,N,430,412,842
2023,64810V,St. Macartan's College,Monaghan,Co. Monaghan,,,H18X704,54.263956,-6.955457,Monaghan,Monaghan,Monaghan County Council,MR. DAVID MCCAGUE,admin@stmacartanscollege.ie,04781642,CATHOLIC,Bishop of Clogher,Secondary,No subjects taught through Irish,Boys,Day,N,N,N,N,0,600,600
2023,64820B,St. Louis Secondary School,Monaghan,Co. Monaghan,,,H18A079,54.245105,-6.973647,Monaghan,Monaghan,Monaghan County Council,MS. MARGARET CONLON,admin@stlouismonaghan.com,04781422,CATHOLIC,Le Chéile Schools Trust ,Secondary,No subjects taught through Irish,Girls,Day,N,N,N,N,520,0,520
2023,64830E,Monaghan Collegiate School,Corlatt,Monaghan,Co Monaghan,,H18X027,54.241394,-6.939419,Monaghan,Monaghan,Monaghan County Council,MR. JOHNSTON TREVOR REID,mcsdeputy@monaghancollegiateschool.ie,04782060,INTER DENOMINATIONAL,Board of Governors of Monaghan Collegiate School ,Secondary,No subjects taught through Irish,Mixed,Day,Y,N,N,N,145,110,255
2023,64880T,Scoil na mBraithre,Mitchell Street,Dungarvan,Co Waterford,,X35VW31,52.087151,-7.622851,Dungarvan,Waterford,Waterford County Council,MISS AGNES GUERIN,admin@dungarvancbs.com,05841185,CATHOLIC,Edmund Rice Schools Trust,Secondary,No subjects taught through Irish,Mixed,Day,N,N,N,N,0,366,366
2023,64890W,St Augustines College,Abbeyside,Dungarvan,Co Waterford,,X35AH76,52.100464,-7.592662,Dungarvan,Waterford,Waterford County Council,MR. MICHAEL MARTIN O'SULLIVAN,principal@staugustines.ie,05841140,CATHOLIC,Order of St Augustine (Augustinians),Secondary,No subjects taught through Irish,Mixed,Day,N,N,N,N,523,489,"1,012"
2023,64900W,Ardscoil na nDéise,Convent Row,Dungarvan,Co. Waterford,,X35RR90,52.087464,-7.619181,Dungarvan,Waterford,Waterford County Council,MS. JENNIFER WILLIAMS,info@ardscoildungarvan.com,05841464,CATHOLIC,CEIST ,Secondary,No subjects taught through Irish,Girls,Day,N,N,N,N,263,0,263
2023,64930I,"C.B.S. Mount Sion, Waterford",Barrack Street,Waterford City,,,X91FK30,52.256072,-7.116872,Waterford,Waterford,Waterford City Council,MR. EDWARD KENNEDY,info@mountsioncbssecondary.ie,051377378,CATHOLIC,Edmund Rice Schools Trust,Secondary,No subjects taught through Irish,Boys,Day,N,N,N,Y,0,467,467
2023,64940L,Waterpark College,Park Road,Newtown Road,Waterford,,X91RX65,52.255916,-7.101635,Waterford,Waterford,Waterford City Council,MR. HUGH HAGAN,info@waterparkcollege.com,051874445,CATHOLIC,Edmund Rice Schools Trust,Secondary,No subjects taught through Irish,Mixed,Day,N,N,N,N,260,310,570
2023,64950O,De La Salle College,Newtown,Waterford,,,X91DT68,52.25379,-7.10259,Waterford,Waterford,Waterford City Council,MR. MICHAEL WALSH,susan@delasallewaterford.ie,051875294,CATHOLIC,Le Chéile Schools Trust ,Secondary,No subjects taught through Irish,Boys,Day,N,N,N,N,0,1065,"1,065"
2023,64970U,Presentation Secondary School,Cannon Street,Waterford,,,X91YW02,52.252467,-7.127179,Waterford,Waterford,Waterford City Council,MS. ORLA BOLGER,principal@preswaterford.ie,051376584,CATHOLIC,CEIST ,Secondary,No subjects taught through Irish,Girls,Day,N,N,N,Y,431,0,431
2023,64971W,Our Lady of Mercy Secondary School,Ozanam St.,Waterford,,,X91DW20,52.260176,-7.125439,Waterford,Waterford,Waterford City Council,MS. MARY MEADE,office@mercywaterford.com,051373476,CATHOLIC,CEIST ,Secondary,No subjects taught through Irish,Girls,Day,N,N,N,Y,501,0,501
2023,64990D,St Angela's Secondary School,Ursuline Convent,Waterford,,,X91TK83,52.246137,-7.113695,Waterford,Waterford,Waterford City Council,MS. BERNADETTE MCGLYNN,office@ursw.ie,051876510,CATHOLIC,Le Chéile Schools Trust ,Secondary,No subjects taught through Irish,Girls,Day,N,N,N,N,960,0,960
2023,65010R,Newtown School,Newtown Road,Waterford City,Co.Waterford,,X91XR20,52.25152,-7.10081,Waterford,Waterford,Waterford City Council,MR. DAVID KEITH LEMON,info@newtownschool.ie,051860200,QUAKER,Friends Patron Company clg,Secondary,No subjects taught through Irish,Mixed,Mixed,N,N,N,N,208,201,409
2023,65080P,C.B.S. Roscommon,Abbeytown,Galway Rd.,Roscommon Town,Co. Roscommon,F42V273,53.626365,-8.19569,Roscommon,Roscommon,Roscommon County Council,MR. KEVIN SCOLLAN,info@cbsroscommon.ie,0906626496,CATHOLIC,Edmund Rice Schools Trust,Secondary,No subjects taught through Irish,Boys,Day,N,N,N,N,0,411,411
2023,65090S,Scoil Muire gan Smal,Convent of Mercy,Roscommon Town,Roscommon,Co.Roscommon,F42VK66,53.627366,-8.197553,Roscommon,Roscommon,Roscommon County Council,MS. MIRIAM HUNT,info@rosconvent.ie,0906626321,CATHOLIC,CEIST ,Secondary,No subjects taught through Irish,Mixed,Day,N,N,N,N,530,0,530
2023,65100S,Scoil Mhuire,Strokestown,Co Roscommon,,,F42HW56,53.777698,-8.112443,Strokestown,Roscommon,Roscommon County Council,MR. EAMON CORRIGAN,info@smstrokestown.com,0719633223,CATHOLIC,CEIST ,Secondary,No subjects taught through Irish,Mixed,Day,N,N,N,N,323,332,655
2023,65130E,St Marys College,Ballysadare,Co Sligo,,,F91DX82,54.210747,-8.511246,Ballisodare,Sligo,Sligo County Council,MR. ANTHONY CARTY,principal@smcb.ie,0719167579,CATHOLIC,CEIST ,Secondary,No subjects taught through Irish,Mixed,Day,N,N,N,N,77,131,208
2023,65140H,Coláiste Muire,Ballymote,Co Sligo,,,F56NA09,54.093566,-8.51294,Ballymote,Sligo,Sligo County Council,MR. PETER MAHONEY,principal@cmbm.ie,0719183086,CATHOLIC,CEIST ,Secondary,No subjects taught through Irish,Mixed,Day,N,N,N,N,141,159,300
2023,65150K,Jesus & Mary Secondary School,"Pier Road, Enniscrone,",Co Sligo,,,F26WR83,54.215422,-9.092455,Enniscrone,Sligo,Sligo County Council,SR. MARY KELLY,office@jmsschoolenniscrone.ie,096 36496,CATHOLIC,Le Chéile Schools Trust ,Secondary,No subjects taught through Irish,Mixed,Day,N,N,N,N,150,167,317
2023,65170Q,Summerhill College,College Road,Sligo,,,F91D5YF,54.265602,-8.479481,Sligo,Sligo,Sligo County Council,MR. PAUL KEOGH,info@summerhillcollege.ie,0719160311,CATHOLIC,Bishop of Elphin,Secondary,No subjects taught through Irish,Mixed,Day,N,N,N,N,0,1120,"1,120"
2023,65180T,Ursuline College,Finisklin,Sligo,,,F91FW54,54.275742,-8.487785,Sligo,Sligo,Sligo County Council,MR. COLM JUSTIN MC INTYRE,colm.mcintyre@ursulinecollegesligo.ie,0719161653,CATHOLIC,Le Chéile Schools Trust ,Secondary,No subjects taught through Irish,Girls,Day,N,N,N,N,640,0,640
2023,65181V,Mercy College,Chapel Hill,Sligo,Co. Sligo,,F91CF80,54.267336,-8.46691,Sligo,Sligo,Sligo County Council,MS. ANNE MARIE GORBY,goreilly@mercycollegesligo.ie,0719143476,CATHOLIC,CEIST ,Secondary,Some pupils taught some subjects through Irish,Mixed,Day,N,N,N,N,661,2,663
2023,65190W,Sligo Grammar School,The Mall,Sligo,,,F91YW68,54.273238,-8.462929,Sligo,Sligo,Sligo County Council,MR. MICHAEL DAVID HALL,admin@sligogrammarschool.org,0719145010,CHURCH OF IRELAND,Incorporated Society for Promoting Protestant Schools in Ireland ,Secondary,No subjects taught through Irish,Mixed,Mixed,Y,N,N,N,219,271,490
2023,65240L,Presentation Secondary School,Ballingarry,Thurles,Co. Tipperary,,E41W627,52.589442,-7.565395,Ballingarry,Tipperary,Tipperary (NR) County Council,MS. ANGELA CAHILL-DURNAN,office@presbg.com,0529154104,CATHOLIC,CEIST ,Secondary,No subjects taught through Irish,Mixed,Day,N,N,N,Y,174,205,379
2023,65241N,St Josephs College,Pallas Street,Borrisoleigh,Thurles,Co Tipperary,E41WC99,52.748968,-7.960071,Borrisoleigh,Tipperary,Tipperary (NR) County Council,MR. KEVIN LAWRENCE MCCARTHY,office@stjosephscollege.ie,050451215,CATHOLIC,Named Individual,Secondary,No subjects taught through Irish,Mixed,Day,N,N,N,N,177,175,352
2023,65270U,Edmund Rice Secondary School,Mount St. Nicholas,Carrick-on-Suir,Co. Tipperary,,E32P039,52.348315,-7.399246,Carrick-on-Suir,Tipperary,Tipperary (SR) County Council,MS. MAJELLA GLEESON,info@erss.ie,051640522,CATHOLIC,Edmund Rice Schools Trust,Secondary,No subjects taught through Irish,Boys,Day,N,N,N,N,0,311,311
2023,65280A,Scoil Mhuire,Greenhill,Carrick-On-Suir,Co Tipperary,,E32WN66,52.350464,-7.40142,Carrick-on-Suir,Tipperary,Tipperary (SR) County Council,MISS MARY B O'KEEFFE,greenhill@scoilmhuirecos.ie,051640383,CATHOLIC,CEIST ,Secondary,No subjects taught through Irish,Girls,Day,N,N,N,Y,461,0,461
2023,65300D,Rockwell College,Cashel,Co Tipperary,,,E25ED60,52.458026,-7.892044,Cahir,Tipperary,Tipperary (SR) County Council,MS. AUDREY O'BYRNE,info@rockwellcollege.ie,06261444,CATHOLIC,The Spiritan Education Trust,Secondary,No subjects taught through Irish,Mixed,Mixed,Y,N,N,N,155,349,504
2023,65320J,Ardscoil na mBráithre,Kickham Street,Clonmel,Co Tipperary,,E91AC03,52.356929,-7.698909,Clonmel,Tipperary,Tipperary (SR) County Council,KAREN BRIDGET WHITE-STEENSON,accounts@cbshighschoolclonmel.ie,0526124459,CATHOLIC,Edmund Rice Schools Trust,Secondary,No subjects taught through Irish,Boys,Day,N,N,N,N,0,707,707
2023,65330M,Loreto Secondary School,"Coleville Rd,","Clonmel,",Co Tipperary.,,E91H273,52.350323,-7.694128,Clonmel,Tipperary,Tipperary (SR) County Council,MS. ANNE JOSEPHINE MCGRATH,reception@loretoclonmel.ie,052 6121402,CATHOLIC,Loreto Education Trust,Secondary,No subjects taught through Irish,Girls,Day,N,N,N,N,481,0,481
